time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T21:42:25.900,33.11,27.35,0,0,0,221.26,323.28,None,34723,Britton Colquitt,4,P,away,1,2018123000,548,left
2018-12-30T21:42:26.000,33.11,27.35,0,0,0,221.26,313.57,None,34723,Britton Colquitt,4,P,away,2,2018123000,548,left
2018-12-30T21:42:26.100,33.11,27.35,0,0,0,221.26,304.36,None,34723,Britton Colquitt,4,P,away,3,2018123000,548,left
2018-12-30T21:42:26.200,33.11,27.35,0,0,0,221.26,296.46,None,34723,Britton Colquitt,4,P,away,4,2018123000,548,left
2018-12-30T21:42:26.300,33.11,27.35,0,0,0,221.26,285.4,None,34723,Britton Colquitt,4,P,away,5,2018123000,548,left
2018-12-30T21:42:26.400,33.11,27.35,0,0,0,221.26,279.89,None,34723,Britton Colquitt,4,P,away,6,2018123000,548,left
2018-12-30T21:42:26.500,33.11,27.35,0,0,0,221.26,275.49,None,34723,Britton Colquitt,4,P,away,7,2018123000,548,left
2018-12-30T21:42:26.600,33.11,27.35,0,0,0,221.26,271.92,None,34723,Britton Colquitt,4,P,away,8,2018123000,548,left
2018-12-30T21:42:26.700,33.11,27.35,0,0,0,221.26,271.63,None,34723,Britton Colquitt,4,P,away,9,2018123000,548,left
2018-12-30T21:42:26.800,33.11,27.35,0,0,0,221.26,273.65,None,34723,Britton Colquitt,4,P,away,10,2018123000,548,left
2018-12-30T21:42:26.900,33.11,27.35,0,0,0,221.26,274.37,ball_snap,34723,Britton Colquitt,4,P,away,11,2018123000,548,left
2018-12-30T21:42:27.000,33.11,27.35,0,0,0,220.55,274.55,None,34723,Britton Colquitt,4,P,away,12,2018123000,548,left
2018-12-30T21:42:27.100,33.11,27.35,0,0.06,0,220.55,100.35,None,34723,Britton Colquitt,4,P,away,13,2018123000,548,left
2018-12-30T21:42:27.200,33.11,27.35,0.02,0.26,0,219.59,79.04,None,34723,Britton Colquitt,4,P,away,14,2018123000,548,left
2018-12-30T21:42:27.300,33.11,27.35,0.07,0.45,0.01,218.75,68.37,None,34723,Britton Colquitt,4,P,away,15,2018123000,548,left
2018-12-30T21:42:27.400,33.12,27.36,0.11,0.46,0.01,218.09,51.59,None,34723,Britton Colquitt,4,P,away,16,2018123000,548,left
2018-12-30T21:42:27.500,33.13,27.36,0.16,0.44,0.01,218.09,58.65,None,34723,Britton Colquitt,4,P,away,17,2018123000,548,left
2018-12-30T21:42:27.600,33.14,27.37,0.18,0.33,0.01,216.57,53.59,None,34723,Britton Colquitt,4,P,away,18,2018123000,548,left
2018-12-30T21:42:27.700,33.14,27.39,0.19,0.32,0.02,215.77,26.24,None,34723,Britton Colquitt,4,P,away,19,2018123000,548,left
2018-12-30T21:42:27.800,33.15,27.41,0.2,0.23,0.02,215.77,24.09,None,34723,Britton Colquitt,4,P,away,20,2018123000,548,left
2018-12-30T21:42:27.900,33.16,27.43,0.23,0.21,0.02,213.91,22.73,None,34723,Britton Colquitt,4,P,away,21,2018123000,548,left
2018-12-30T21:42:28.000,33.17,27.45,0.23,0.09,0.02,212.36,24.02,None,34723,Britton Colquitt,4,P,away,22,2018123000,548,left
2018-12-30T21:42:28.100,33.18,27.46,0.2,0.16,0.02,208.87,32.01,None,34723,Britton Colquitt,4,P,away,23,2018123000,548,left
2018-12-30T21:42:28.200,33.19,27.47,0.13,0.3,0.01,205.95,24.11,extra_point_attempt,34723,Britton Colquitt,4,P,away,24,2018123000,548,left
2018-12-30T21:42:28.300,33.18,27.48,0.06,0.65,0.01,206.88,292,None,34723,Britton Colquitt,4,P,away,25,2018123000,548,left
2018-12-30T21:42:28.400,33.17,27.47,0.11,0.69,0.01,206.23,236.89,None,34723,Britton Colquitt,4,P,away,26,2018123000,548,left
2018-12-30T21:42:28.500,33.16,27.47,0.18,0.65,0.02,206.23,234.35,None,34723,Britton Colquitt,4,P,away,27,2018123000,548,left
2018-12-30T21:42:28.600,33.15,27.45,0.22,0.53,0.02,206.23,229.46,None,34723,Britton Colquitt,4,P,away,28,2018123000,548,left
