time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T18:07:21.000,47.99,29.93,0,0,0,75.64,56.69,None,35330,Matt Overton,45,LS,away,1,2018123003,228,right
2018-12-30T18:07:21.100,47.99,29.92,0,0,0,75.64,58.99,None,35330,Matt Overton,45,LS,away,2,2018123003,228,right
2018-12-30T18:07:21.200,47.99,29.92,0,0,0,75.64,62.38,None,35330,Matt Overton,45,LS,away,3,2018123003,228,right
2018-12-30T18:07:21.300,47.99,29.92,0,0,0,75.64,61.4,None,35330,Matt Overton,45,LS,away,4,2018123003,228,right
2018-12-30T18:07:21.400,48,29.93,0,0,0,75.64,59.81,None,35330,Matt Overton,45,LS,away,5,2018123003,228,right
2018-12-30T18:07:21.500,48,29.93,0,0,0,75.64,59.51,None,35330,Matt Overton,45,LS,away,6,2018123003,228,right
2018-12-30T18:07:21.600,48,29.93,0,0,0,75.64,58.99,None,35330,Matt Overton,45,LS,away,7,2018123003,228,right
2018-12-30T18:07:21.700,48,29.93,0,0,0,76.57,61.98,None,35330,Matt Overton,45,LS,away,8,2018123003,228,right
2018-12-30T18:07:21.800,48,29.93,0.01,0.25,0,77.68,319.39,None,35330,Matt Overton,45,LS,away,9,2018123003,228,right
2018-12-30T18:07:21.900,47.99,29.94,0.09,0.78,0.02,77.68,304.54,None,35330,Matt Overton,45,LS,away,10,2018123003,228,right
2018-12-30T18:07:22.000,47.95,29.96,0.21,1.07,0.05,77.68,298.33,ball_snap,35330,Matt Overton,45,LS,away,11,2018123003,228,right
2018-12-30T18:07:22.100,47.88,30,0.41,1.5,0.08,77.68,299.75,None,35330,Matt Overton,45,LS,away,12,2018123003,228,right
2018-12-30T18:07:22.200,47.79,30.03,0.6,1.61,0.1,77.68,294.01,None,35330,Matt Overton,45,LS,away,13,2018123003,228,right
2018-12-30T18:07:22.300,47.67,30.07,0.8,1.53,0.12,79.61,291.06,None,35330,Matt Overton,45,LS,away,14,2018123003,228,right
2018-12-30T18:07:22.400,47.52,30.1,1.03,1.48,0.15,79.61,287.09,None,35330,Matt Overton,45,LS,away,15,2018123003,228,right
2018-12-30T18:07:22.500,47.36,30.13,1.23,1.47,0.16,78.84,283.02,None,35330,Matt Overton,45,LS,away,16,2018123003,228,right
2018-12-30T18:07:22.600,47.19,30.14,1.39,1.55,0.17,81.53,278.48,None,35330,Matt Overton,45,LS,away,17,2018123003,228,right
2018-12-30T18:07:22.700,47,30.12,1.56,1.62,0.2,85.77,273.15,None,35330,Matt Overton,45,LS,away,18,2018123003,228,right
2018-12-30T18:07:22.800,46.8,30.09,1.68,1.33,0.2,87.68,268.45,None,35330,Matt Overton,45,LS,away,19,2018123003,228,right
2018-12-30T18:07:22.900,46.63,30.07,1.68,0.77,0.17,86.2,266.66,None,35330,Matt Overton,45,LS,away,20,2018123003,228,right
2018-12-30T18:07:23.000,46.48,30.05,1.61,0.78,0.15,86.2,265.41,None,35330,Matt Overton,45,LS,away,21,2018123003,228,right
2018-12-30T18:07:23.100,46.36,30.04,1.46,1.25,0.12,86.2,265.83,None,35330,Matt Overton,45,LS,away,22,2018123003,228,right
2018-12-30T18:07:23.200,46.29,30.06,1.21,1.99,0.08,86.2,269.52,None,35330,Matt Overton,45,LS,away,23,2018123003,228,right
2018-12-30T18:07:23.300,46.25,30.09,0.91,2.8,0.05,88.82,277.4,None,35330,Matt Overton,45,LS,away,24,2018123003,228,right
2018-12-30T18:07:23.400,46.26,30.14,0.58,3.48,0.05,88.82,295.39,None,35330,Matt Overton,45,LS,away,25,2018123003,228,right
2018-12-30T18:07:23.500,46.33,30.21,0.41,3.48,0.1,86.9,347.87,None,35330,Matt Overton,45,LS,away,26,2018123003,228,right
2018-12-30T18:07:23.600,46.47,30.29,0.67,3.61,0.16,82.73,38.94,None,35330,Matt Overton,45,LS,away,27,2018123003,228,right
2018-12-30T18:07:23.700,46.64,30.37,1.11,3.9,0.19,85.61,56.72,None,35330,Matt Overton,45,LS,away,28,2018123003,228,right
