time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T18:19:05.100,94.89,39.11,0.21,0.14,0.02,249.59,196.76,None,35638,Joe Webb,5,QB,home,1,2018123003,393,right
2018-12-30T18:19:05.200,94.89,39.09,0.21,0.03,0.02,247.21,191.96,None,35638,Joe Webb,5,QB,home,2,2018123003,393,right
2018-12-30T18:19:05.300,94.88,39.07,0.2,0.12,0.02,245.59,187.38,None,35638,Joe Webb,5,QB,home,3,2018123003,393,right
2018-12-30T18:19:05.400,94.88,39.05,0.16,0.27,0.02,244.99,183.61,None,35638,Joe Webb,5,QB,home,4,2018123003,393,right
2018-12-30T18:19:05.500,94.88,39.04,0.12,0.38,0.01,244.99,175.62,None,35638,Joe Webb,5,QB,home,5,2018123003,393,right
2018-12-30T18:19:05.600,94.89,39.02,0.1,0.37,0.01,243.17,169.36,None,35638,Joe Webb,5,QB,home,6,2018123003,393,right
2018-12-30T18:19:05.700,94.89,39.02,0.05,0.41,0.01,241.83,153.26,None,35638,Joe Webb,5,QB,home,7,2018123003,393,right
2018-12-30T18:19:05.800,94.89,39.01,0.09,0.44,0.01,241.83,98.93,None,35638,Joe Webb,5,QB,home,8,2018123003,393,right
2018-12-30T18:19:05.900,94.9,39.02,0.14,0.56,0.01,241.83,62.47,None,35638,Joe Webb,5,QB,home,9,2018123003,393,right
2018-12-30T18:19:06.000,94.92,39.03,0.24,0.74,0.02,241.83,46.79,None,35638,Joe Webb,5,QB,home,10,2018123003,393,right
2018-12-30T18:19:06.100,94.94,39.05,0.34,0.8,0.03,240.8,43.76,kickoff,35638,Joe Webb,5,QB,home,11,2018123003,393,right
2018-12-30T18:19:06.200,94.96,39.09,0.46,0.9,0.04,237.4,37.64,None,35638,Joe Webb,5,QB,home,12,2018123003,393,right
2018-12-30T18:19:06.300,95,39.13,0.58,0.94,0.05,235.77,40.58,None,35638,Joe Webb,5,QB,home,13,2018123003,393,right
2018-12-30T18:19:06.400,95.04,39.18,0.72,1.01,0.06,233.58,39.37,None,35638,Joe Webb,5,QB,home,14,2018123003,393,right
2018-12-30T18:19:06.500,95.09,39.24,0.86,1.06,0.08,229.38,43.35,None,35638,Joe Webb,5,QB,home,15,2018123003,393,right
2018-12-30T18:19:06.600,95.15,39.3,1.02,1.13,0.09,225.62,45.18,None,35638,Joe Webb,5,QB,home,16,2018123003,393,right
2018-12-30T18:19:06.700,95.23,39.38,1.15,1.12,0.11,221.83,46.99,None,35638,Joe Webb,5,QB,home,17,2018123003,393,right
2018-12-30T18:19:06.800,95.32,39.46,1.29,1.05,0.12,217.34,47.21,None,35638,Joe Webb,5,QB,home,18,2018123003,393,right
2018-12-30T18:19:06.900,95.42,39.56,1.41,0.92,0.14,211.89,45.98,None,35638,Joe Webb,5,QB,home,19,2018123003,393,right
2018-12-30T18:19:07.000,95.51,39.66,1.47,0.72,0.14,205.91,42.68,None,35638,Joe Webb,5,QB,home,20,2018123003,393,right
2018-12-30T18:19:07.100,95.61,39.78,1.55,0.65,0.15,199.6,41.48,None,35638,Joe Webb,5,QB,home,21,2018123003,393,right
2018-12-30T18:19:07.200,95.72,39.9,1.65,0.63,0.16,193.87,39.94,None,35638,Joe Webb,5,QB,home,22,2018123003,393,right
2018-12-30T18:19:07.300,95.82,40.03,1.72,0.56,0.17,186.59,37.84,None,35638,Joe Webb,5,QB,home,23,2018123003,393,right
2018-12-30T18:19:07.400,95.93,40.17,1.79,0.54,0.18,181.44,36.1,None,35638,Joe Webb,5,QB,home,24,2018123003,393,right
2018-12-30T18:19:07.500,96.04,40.31,1.77,0.24,0.18,179.32,36.32,None,35638,Joe Webb,5,QB,home,25,2018123003,393,right
