time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T21:25:33.500,61.54,25.66,0.01,0.16,0,79.26,300.1,None,35955,Frank Zombo,51,OLB,home,1,2018123004,36,left
2018-12-30T21:25:33.600,61.54,25.66,0.05,0.24,0,79.96,309.52,None,35955,Frank Zombo,51,OLB,home,2,2018123004,36,left
2018-12-30T21:25:33.700,61.54,25.66,0.06,0.24,0,79.96,300.35,None,35955,Frank Zombo,51,OLB,home,3,2018123004,36,left
2018-12-30T21:25:33.800,61.53,25.67,0.07,0.17,0.01,81.74,279.6,None,35955,Frank Zombo,51,OLB,home,4,2018123004,36,left
2018-12-30T21:25:33.900,61.52,25.67,0.09,0.18,0.01,81.74,281.91,None,35955,Frank Zombo,51,OLB,home,5,2018123004,36,left
2018-12-30T21:25:34.000,61.51,25.67,0.19,0.38,0.02,79.27,289.16,None,35955,Frank Zombo,51,OLB,home,6,2018123004,36,left
2018-12-30T21:25:34.100,61.49,25.67,0.23,0.39,0.02,77,274.45,None,35955,Frank Zombo,51,OLB,home,7,2018123004,36,left
2018-12-30T21:25:34.200,61.46,25.66,0.33,0.68,0.03,64.66,250.54,None,35955,Frank Zombo,51,OLB,home,8,2018123004,36,left
2018-12-30T21:25:34.300,61.42,25.64,0.46,0.91,0.04,53.95,246.43,None,35955,Frank Zombo,51,OLB,home,9,2018123004,36,left
2018-12-30T21:25:34.400,61.37,25.62,0.67,1.27,0.06,43.17,243.59,None,35955,Frank Zombo,51,OLB,home,10,2018123004,36,left
2018-12-30T21:25:34.500,61.29,25.58,0.98,1.76,0.09,27.43,245.64,kickoff,35955,Frank Zombo,51,OLB,home,11,2018123004,36,left
2018-12-30T21:25:34.600,61.17,25.55,1.4,2.47,0.13,357.89,252.9,None,35955,Frank Zombo,51,OLB,home,12,2018123004,36,left
2018-12-30T21:25:34.700,61.02,25.5,1.76,2.8,0.16,345.98,254.07,None,35955,Frank Zombo,51,OLB,home,13,2018123004,36,left
2018-12-30T21:25:34.800,60.82,25.45,2.21,3.07,0.2,335.73,255.59,None,35955,Frank Zombo,51,OLB,home,14,2018123004,36,left
2018-12-30T21:25:34.900,60.58,25.4,2.64,3.12,0.25,323.57,258.66,None,35955,Frank Zombo,51,OLB,home,15,2018123004,36,left
2018-12-30T21:25:35.000,60.26,25.35,3.38,3.95,0.33,310.57,260.29,None,35955,Frank Zombo,51,OLB,home,16,2018123004,36,left
2018-12-30T21:25:35.100,59.9,25.29,3.85,3.87,0.36,306.44,260.49,None,35955,Frank Zombo,51,OLB,home,17,2018123004,36,left
2018-12-30T21:25:35.200,59.49,25.22,4.34,3.58,0.42,299.54,260.86,None,35955,Frank Zombo,51,OLB,home,18,2018123004,36,left
2018-12-30T21:25:35.300,59.03,25.15,4.81,3.23,0.47,292.54,261.72,None,35955,Frank Zombo,51,OLB,home,19,2018123004,36,left
2018-12-30T21:25:35.400,58.52,25.08,5.23,2.92,0.51,281.4,261.75,None,35955,Frank Zombo,51,OLB,home,20,2018123004,36,left
2018-12-30T21:25:35.500,57.99,25,5.61,2.75,0.54,277.39,261.5,None,35955,Frank Zombo,51,OLB,home,21,2018123004,36,left
2018-12-30T21:25:35.600,57.41,24.91,5.95,2.3,0.58,274.93,261.31,None,35955,Frank Zombo,51,OLB,home,22,2018123004,36,left
