time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-23T03:40:28.300,101.34,30.22,0,0.01,0,260.94,318.19,None,29177,Donnie Jones,5,P,home,1,2018122201,3184,left
2018-12-23T03:40:28.400,101.34,30.22,0,0.01,0,260.94,319.39,None,29177,Donnie Jones,5,P,home,2,2018122201,3184,left
2018-12-23T03:40:28.500,101.34,30.22,0,0,0,260.36,319.18,None,29177,Donnie Jones,5,P,home,3,2018122201,3184,left
2018-12-23T03:40:28.600,101.34,30.22,0,0,0.01,260.36,320.34,None,29177,Donnie Jones,5,P,home,4,2018122201,3184,left
2018-12-23T03:40:28.700,101.33,30.23,0,0,0.01,259.53,319.72,None,29177,Donnie Jones,5,P,home,5,2018122201,3184,left
2018-12-23T03:40:28.800,101.33,30.23,0,0,0,259.53,320.38,None,29177,Donnie Jones,5,P,home,6,2018122201,3184,left
2018-12-23T03:40:28.900,101.33,30.23,0,0,0,259.53,321.14,None,29177,Donnie Jones,5,P,home,7,2018122201,3184,left
2018-12-23T03:40:29.000,101.33,30.24,0,0,0.01,259.53,322.44,None,29177,Donnie Jones,5,P,home,8,2018122201,3184,left
2018-12-23T03:40:29.100,101.33,30.24,0,0,0,259.53,323.12,None,29177,Donnie Jones,5,P,home,9,2018122201,3184,left
2018-12-23T03:40:29.200,101.33,30.24,0,0,0,259.53,322.89,None,29177,Donnie Jones,5,P,home,10,2018122201,3184,left
2018-12-23T03:40:29.300,101.33,30.24,0,0,0,258.86,322.63,ball_snap,29177,Donnie Jones,5,P,home,11,2018122201,3184,left
2018-12-23T03:40:29.400,101.32,30.25,0,0,0,258.86,323.13,None,29177,Donnie Jones,5,P,home,12,2018122201,3184,left
2018-12-23T03:40:29.500,101.32,30.25,0,0,0.01,258.86,323.45,None,29177,Donnie Jones,5,P,home,13,2018122201,3184,left
2018-12-23T03:40:29.600,101.32,30.26,0.02,0.4,0,259.44,313.02,None,29177,Donnie Jones,5,P,home,14,2018122201,3184,left
2018-12-23T03:40:29.700,101.31,30.26,0.09,0.76,0.01,260.02,305.05,None,29177,Donnie Jones,5,P,home,15,2018122201,3184,left
2018-12-23T03:40:29.800,101.3,30.27,0.19,0.97,0.02,260.74,303.46,None,29177,Donnie Jones,5,P,home,16,2018122201,3184,left
2018-12-23T03:40:29.900,101.27,30.29,0.33,1.14,0.03,260.74,302.64,None,29177,Donnie Jones,5,P,home,17,2018122201,3184,left
2018-12-23T03:40:30.000,101.23,30.3,0.47,1.19,0.04,260.04,293.69,None,29177,Donnie Jones,5,P,home,18,2018122201,3184,left
2018-12-23T03:40:30.100,101.18,30.31,0.58,1.1,0.05,260.89,283.57,None,29177,Donnie Jones,5,P,home,19,2018122201,3184,left
2018-12-23T03:40:30.200,101.11,30.32,0.71,1.05,0.07,261.65,281.22,None,29177,Donnie Jones,5,P,home,20,2018122201,3184,left
2018-12-23T03:40:30.300,101.03,30.35,0.85,0.99,0.08,262.67,281.33,None,29177,Donnie Jones,5,P,home,21,2018122201,3184,left
2018-12-23T03:40:30.400,100.94,30.38,1.01,1.08,0.1,263.72,282.42,None,29177,Donnie Jones,5,P,home,22,2018122201,3184,left
2018-12-23T03:40:30.500,100.83,30.39,1.15,1.18,0.11,264.77,279.25,None,29177,Donnie Jones,5,P,home,23,2018122201,3184,left
2018-12-23T03:40:30.600,100.71,30.41,1.31,1.3,0.12,265.75,276.75,None,29177,Donnie Jones,5,P,home,24,2018122201,3184,left
2018-12-23T03:40:30.700,100.57,30.41,1.51,1.45,0.14,267.57,274.27,None,29177,Donnie Jones,5,P,home,25,2018122201,3184,left
2018-12-23T03:40:30.800,100.4,30.42,1.77,1.73,0.17,266.57,271.84,None,29177,Donnie Jones,5,P,home,26,2018122201,3184,left
2018-12-23T03:40:30.900,100.21,30.42,2.01,1.9,0.19,266.57,268.54,None,29177,Donnie Jones,5,P,home,27,2018122201,3184,left
2018-12-23T03:40:31.000,100,30.41,2.19,1.79,0.21,265.68,266.27,None,29177,Donnie Jones,5,P,home,28,2018122201,3184,left
2018-12-23T03:40:31.100,99.78,30.39,2.31,1.28,0.22,264.87,265.87,None,29177,Donnie Jones,5,P,home,29,2018122201,3184,left
2018-12-23T03:40:31.200,99.55,30.38,2.39,0.8,0.23,264.87,266.31,None,29177,Donnie Jones,5,P,home,30,2018122201,3184,left
2018-12-23T03:40:31.300,99.31,30.36,2.37,0.21,0.24,265.95,265.7,None,29177,Donnie Jones,5,P,home,31,2018122201,3184,left
2018-12-23T03:40:31.400,99.08,30.33,2.34,0.49,0.23,265.02,262.75,None,29177,Donnie Jones,5,P,home,32,2018122201,3184,left
2018-12-23T03:40:31.500,98.85,30.29,2.29,0.85,0.23,265.02,259.65,punt,29177,Donnie Jones,5,P,home,33,2018122201,3184,left
2018-12-23T03:40:31.600,98.63,30.25,2.19,1.01,0.22,265.02,258.44,None,29177,Donnie Jones,5,P,home,34,2018122201,3184,left
2018-12-23T03:40:31.700,98.43,30.21,2.01,1.29,0.2,268.54,256.6,None,29177,Donnie Jones,5,P,home,35,2018122201,3184,left
2018-12-23T03:40:31.800,98.25,30.16,1.86,1.49,0.19,270.17,253.83,None,29177,Donnie Jones,5,P,home,36,2018122201,3184,left
2018-12-23T03:40:31.900,98.08,30.1,1.76,1.44,0.18,272.33,250.25,None,29177,Donnie Jones,5,P,home,37,2018122201,3184,left
2018-12-23T03:40:32.000,97.92,30.03,1.64,1.47,0.17,274.61,245.8,None,29177,Donnie Jones,5,P,home,38,2018122201,3184,left
2018-12-23T03:40:32.100,97.78,29.95,1.54,1.64,0.16,281.84,238.48,None,29177,Donnie Jones,5,P,home,39,2018122201,3184,left
2018-12-23T03:40:32.200,97.66,29.86,1.41,1.79,0.15,289.85,229.96,None,29177,Donnie Jones,5,P,home,40,2018122201,3184,left
2018-12-23T03:40:32.300,97.57,29.76,1.35,1.81,0.14,296.31,220.37,None,29177,Donnie Jones,5,P,home,41,2018122201,3184,left
