time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-23T04:08:37.400,40.21,31.91,3.74,0.81,0.37,139.85,130.26,None,39470,Justin Tucker,9,K,away,1,2018122201,3802,right
2018-12-23T04:08:37.500,40.52,31.65,4,1.01,0.4,143.93,129.25,None,39470,Justin Tucker,9,K,away,2,2018122201,3802,right
2018-12-23T04:08:37.600,40.84,31.4,4.18,0.91,0.42,145.68,128.59,None,39470,Justin Tucker,9,K,away,3,2018122201,3802,right
2018-12-23T04:08:37.700,41.19,31.12,4.43,1.01,0.45,142.14,128.47,None,39470,Justin Tucker,9,K,away,4,2018122201,3802,right
2018-12-23T04:08:37.800,41.56,30.84,4.59,0.9,0.46,140.24,127.54,None,39470,Justin Tucker,9,K,away,5,2018122201,3802,right
2018-12-23T04:08:37.900,41.93,30.55,4.73,0.74,0.47,136.56,127.01,None,39470,Justin Tucker,9,K,away,6,2018122201,3802,right
2018-12-23T04:08:38.000,42.32,30.27,4.83,0.67,0.48,133.28,125.7,None,39470,Justin Tucker,9,K,away,7,2018122201,3802,right
2018-12-23T04:08:38.100,42.73,29.99,4.96,0.79,0.5,135.81,124.08,None,39470,Justin Tucker,9,K,away,8,2018122201,3802,right
2018-12-23T04:08:38.200,43.16,29.73,5,1.06,0.5,139.57,121.64,None,39470,Justin Tucker,9,K,away,9,2018122201,3802,right
2018-12-23T04:08:38.300,43.59,29.49,4.95,1.33,0.49,140.73,119.27,None,39470,Justin Tucker,9,K,away,10,2018122201,3802,right
2018-12-23T04:08:38.400,44.03,29.27,4.87,1.66,0.49,138.59,116.67,kickoff,39470,Justin Tucker,9,K,away,11,2018122201,3802,right
2018-12-23T04:08:38.500,44.46,29.07,4.73,1.93,0.48,128.07,114.12,None,39470,Justin Tucker,9,K,away,12,2018122201,3802,right
2018-12-23T04:08:38.600,44.89,28.89,4.6,2.04,0.47,117.25,112.12,None,39470,Justin Tucker,9,K,away,13,2018122201,3802,right
2018-12-23T04:08:38.700,45.3,28.73,4.4,2.19,0.44,104.98,110.07,None,39470,Justin Tucker,9,K,away,14,2018122201,3802,right
2018-12-23T04:08:38.800,45.7,28.59,4.16,2.32,0.42,92.57,108.06,None,39470,Justin Tucker,9,K,away,15,2018122201,3802,right
2018-12-23T04:08:38.900,46.09,28.48,3.94,2.44,0.4,85.08,105.48,None,39470,Justin Tucker,9,K,away,16,2018122201,3802,right
2018-12-23T04:08:39.000,46.47,28.38,3.81,2.21,0.39,77.07,103.69,None,39470,Justin Tucker,9,K,away,17,2018122201,3802,right
2018-12-23T04:08:39.100,46.85,28.29,3.73,1.84,0.39,70.21,102.69,None,39470,Justin Tucker,9,K,away,18,2018122201,3802,right
2018-12-23T04:08:39.200,47.2,28.21,3.53,1.8,0.36,66.27,101.62,None,39470,Justin Tucker,9,K,away,19,2018122201,3802,right
2018-12-23T04:08:39.300,47.54,28.13,3.42,1.55,0.35,60.71,101.27,None,39470,Justin Tucker,9,K,away,20,2018122201,3802,right
2018-12-23T04:08:39.400,47.9,28.05,3.43,1.14,0.36,57.55,101.69,None,39470,Justin Tucker,9,K,away,21,2018122201,3802,right
