time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-23T03:30:11.700,16.21,23.34,0,0,0,76.68,168.25,None,29177,Donnie Jones,5,P,home,1,2018122201,2898,right
2018-12-23T03:30:11.800,16.21,23.33,0,0,0.01,76.68,166.28,None,29177,Donnie Jones,5,P,home,2,2018122201,2898,right
2018-12-23T03:30:11.900,16.22,23.33,0,0,0.01,76.68,158.82,None,29177,Donnie Jones,5,P,home,3,2018122201,2898,right
2018-12-23T03:30:12.000,16.22,23.34,0,0,0,75.7,156.96,None,29177,Donnie Jones,5,P,home,4,2018122201,2898,right
2018-12-23T03:30:12.100,16.22,23.34,0,0,0,75.7,154.7,None,29177,Donnie Jones,5,P,home,5,2018122201,2898,right
2018-12-23T03:30:12.200,16.22,23.34,0,0,0,75.7,154.39,None,29177,Donnie Jones,5,P,home,6,2018122201,2898,right
2018-12-23T03:30:12.300,16.22,23.34,0,0,0,75.7,152.28,None,29177,Donnie Jones,5,P,home,7,2018122201,2898,right
2018-12-23T03:30:12.400,16.23,23.34,0,0,0,75.7,149.12,None,29177,Donnie Jones,5,P,home,8,2018122201,2898,right
2018-12-23T03:30:12.500,16.23,23.34,0,0,0,75.7,149.23,None,29177,Donnie Jones,5,P,home,9,2018122201,2898,right
2018-12-23T03:30:12.600,16.23,23.35,0,0,0.01,75.7,139.68,None,29177,Donnie Jones,5,P,home,10,2018122201,2898,right
2018-12-23T03:30:12.700,16.23,23.34,0,0,0.01,75.7,142.46,ball_snap,29177,Donnie Jones,5,P,home,11,2018122201,2898,right
2018-12-23T03:30:12.800,16.23,23.34,0,0,0.01,76.75,142.84,None,29177,Donnie Jones,5,P,home,12,2018122201,2898,right
2018-12-23T03:30:12.900,16.23,23.34,0,0,0,77.4,142.58,None,29177,Donnie Jones,5,P,home,13,2018122201,2898,right
2018-12-23T03:30:13.000,16.24,23.33,0,0,0.01,77.98,143.33,None,29177,Donnie Jones,5,P,home,14,2018122201,2898,right
2018-12-23T03:30:13.100,16.24,23.33,0.01,0.29,0,78.57,150.9,None,29177,Donnie Jones,5,P,home,15,2018122201,2898,right
2018-12-23T03:30:13.200,16.24,23.33,0.09,0.8,0.01,79.29,135.74,None,29177,Donnie Jones,5,P,home,16,2018122201,2898,right
2018-12-23T03:30:13.300,16.26,23.32,0.2,1.07,0.02,79.29,124.59,None,29177,Donnie Jones,5,P,home,17,2018122201,2898,right
2018-12-23T03:30:13.400,16.28,23.31,0.3,0.98,0.03,80.19,108.53,None,29177,Donnie Jones,5,P,home,18,2018122201,2898,right
2018-12-23T03:30:13.500,16.31,23.31,0.37,0.82,0.03,80.19,99.64,None,29177,Donnie Jones,5,P,home,19,2018122201,2898,right
2018-12-23T03:30:13.600,16.35,23.31,0.44,0.72,0.04,80.89,94.9,None,29177,Donnie Jones,5,P,home,20,2018122201,2898,right
2018-12-23T03:30:13.700,16.41,23.3,0.55,0.73,0.06,81.92,91,None,29177,Donnie Jones,5,P,home,21,2018122201,2898,right
2018-12-23T03:30:13.800,16.48,23.3,0.69,0.79,0.07,81.92,90.86,None,29177,Donnie Jones,5,P,home,22,2018122201,2898,right
2018-12-23T03:30:13.900,16.56,23.3,0.81,0.81,0.08,83.28,90,None,29177,Donnie Jones,5,P,home,23,2018122201,2898,right
2018-12-23T03:30:14.000,16.66,23.29,0.93,0.82,0.09,83.28,93.02,None,29177,Donnie Jones,5,P,home,24,2018122201,2898,right
2018-12-23T03:30:14.100,16.77,23.27,1.14,1.09,0.12,84.77,95.26,None,29177,Donnie Jones,5,P,home,25,2018122201,2898,right
2018-12-23T03:30:14.200,16.91,23.27,1.4,1.45,0.14,83.85,93.85,None,29177,Donnie Jones,5,P,home,26,2018122201,2898,right
2018-12-23T03:30:14.300,17.07,23.26,1.6,1.48,0.15,84.49,91.96,None,29177,Donnie Jones,5,P,home,27,2018122201,2898,right
2018-12-23T03:30:14.400,17.25,23.26,1.85,1.62,0.18,85.42,90.39,None,29177,Donnie Jones,5,P,home,28,2018122201,2898,right
2018-12-23T03:30:14.500,17.45,23.25,2.09,1.62,0.2,86.52,89.99,None,29177,Donnie Jones,5,P,home,29,2018122201,2898,right
2018-12-23T03:30:14.600,17.67,23.25,2.24,1.51,0.22,86.52,89.32,None,29177,Donnie Jones,5,P,home,30,2018122201,2898,right
2018-12-23T03:30:14.700,17.89,23.25,2.33,1.04,0.23,86.52,89.96,None,29177,Donnie Jones,5,P,home,31,2018122201,2898,right
2018-12-23T03:30:14.800,18.13,23.25,2.36,0.59,0.23,86.52,88.31,None,29177,Donnie Jones,5,P,home,32,2018122201,2898,right
2018-12-23T03:30:14.900,18.36,23.26,2.37,0.32,0.24,87.15,87.55,None,29177,Donnie Jones,5,P,home,33,2018122201,2898,right
2018-12-23T03:30:15.000,18.59,23.27,2.32,0.46,0.23,88.01,87,punt,29177,Donnie Jones,5,P,home,34,2018122201,2898,right
2018-12-23T03:30:15.100,18.82,23.29,2.27,0.96,0.23,88.87,82.72,None,29177,Donnie Jones,5,P,home,35,2018122201,2898,right
2018-12-23T03:30:15.200,19.04,23.32,2.15,1.08,0.22,90.28,82.05,None,29177,Donnie Jones,5,P,home,36,2018122201,2898,right
2018-12-23T03:30:15.300,19.24,23.35,2.03,1.28,0.21,92.19,79.27,None,29177,Donnie Jones,5,P,home,37,2018122201,2898,right
2018-12-23T03:30:15.400,19.43,23.39,1.86,1.46,0.19,95.56,76.75,None,29177,Donnie Jones,5,P,home,38,2018122201,2898,right
2018-12-23T03:30:15.500,19.61,23.45,1.77,1.48,0.19,97.32,73.19,None,29177,Donnie Jones,5,P,home,39,2018122201,2898,right
2018-12-23T03:30:15.600,19.77,23.5,1.6,1.63,0.17,101.32,69.96,None,29177,Donnie Jones,5,P,home,40,2018122201,2898,right
2018-12-23T03:30:15.700,19.91,23.56,1.45,1.62,0.15,105.56,66.92,None,29177,Donnie Jones,5,P,home,41,2018122201,2898,right
2018-12-23T03:30:15.800,20.04,23.61,1.3,1.59,0.14,109.85,63.47,None,29177,Donnie Jones,5,P,home,42,2018122201,2898,right
2018-12-23T03:30:15.900,20.16,23.68,1.28,1.24,0.14,114.37,59.43,None,29177,Donnie Jones,5,P,home,43,2018122201,2898,right
2018-12-23T03:30:16.000,20.27,23.75,1.32,0.85,0.14,118.86,55.82,None,29177,Donnie Jones,5,P,home,44,2018122201,2898,right
2018-12-23T03:30:16.100,20.38,23.83,1.3,0.68,0.13,121.3,52.54,None,29177,Donnie Jones,5,P,home,45,2018122201,2898,right
2018-12-23T03:30:16.200,20.48,23.91,1.32,0.38,0.13,124.45,51.89,None,29177,Donnie Jones,5,P,home,46,2018122201,2898,right
2018-12-23T03:30:16.300,20.6,23.99,1.38,0.12,0.14,126.22,54.03,None,29177,Donnie Jones,5,P,home,47,2018122201,2898,right
2018-12-23T03:30:16.400,20.72,24.08,1.5,0.58,0.15,123.01,58.22,None,29177,Donnie Jones,5,P,home,48,2018122201,2898,right
2018-12-23T03:30:16.500,20.86,24.16,1.66,0.96,0.16,126.01,60.39,None,29177,Donnie Jones,5,P,home,49,2018122201,2898,right
2018-12-23T03:30:16.600,21.01,24.23,1.77,1.22,0.17,124.97,66.88,None,29177,Donnie Jones,5,P,home,50,2018122201,2898,right
2018-12-23T03:30:16.700,21.19,24.29,1.91,1.48,0.19,122.51,73.2,None,29177,Donnie Jones,5,P,home,51,2018122201,2898,right
2018-12-23T03:30:16.800,21.37,24.33,1.93,1.59,0.19,116.67,80.36,None,29177,Donnie Jones,5,P,home,52,2018122201,2898,right
2018-12-23T03:30:16.900,21.57,24.35,2.01,1.78,0.2,113.23,87,None,29177,Donnie Jones,5,P,home,53,2018122201,2898,right
2018-12-23T03:30:17.000,21.77,24.35,2.08,1.75,0.2,110.46,92.78,None,29177,Donnie Jones,5,P,home,54,2018122201,2898,right
2018-12-23T03:30:17.100,21.99,24.33,2.19,1.77,0.22,107.57,97.97,None,29177,Donnie Jones,5,P,home,55,2018122201,2898,right
2018-12-23T03:30:17.200,22.21,24.29,2.3,1.64,0.23,105.5,102.4,None,29177,Donnie Jones,5,P,home,56,2018122201,2898,right
2018-12-23T03:30:17.300,22.44,24.23,2.4,1.39,0.24,105.5,105.35,None,29177,Donnie Jones,5,P,home,57,2018122201,2898,right
2018-12-23T03:30:17.400,22.68,24.16,2.51,1.25,0.25,108.33,108.64,None,29177,Donnie Jones,5,P,home,58,2018122201,2898,right
2018-12-23T03:30:17.500,22.92,24.07,2.6,1.03,0.26,109.27,110.81,None,29177,Donnie Jones,5,P,home,59,2018122201,2898,right
2018-12-23T03:30:17.600,23.17,23.98,2.68,0.79,0.27,109.27,112.06,None,29177,Donnie Jones,5,P,home,60,2018122201,2898,right
2018-12-23T03:30:17.700,23.42,23.87,2.75,0.79,0.27,109.27,114.79,None,29177,Donnie Jones,5,P,home,61,2018122201,2898,right
2018-12-23T03:30:17.800,23.67,23.74,2.79,0.68,0.28,107.7,116.48,None,29177,Donnie Jones,5,P,home,62,2018122201,2898,right
2018-12-23T03:30:17.900,23.92,23.62,2.81,0.51,0.28,107.7,117.33,None,29177,Donnie Jones,5,P,home,63,2018122201,2898,right
2018-12-23T03:30:18.000,24.17,23.49,2.82,0.4,0.28,108.45,117.8,None,29177,Donnie Jones,5,P,home,64,2018122201,2898,right
2018-12-23T03:30:18.100,24.42,23.36,2.82,0.35,0.28,109.82,117.57,None,29177,Donnie Jones,5,P,home,65,2018122201,2898,right
2018-12-23T03:30:18.200,24.67,23.23,2.79,0.44,0.28,110.84,117.72,None,29177,Donnie Jones,5,P,home,66,2018122201,2898,right
2018-12-23T03:30:18.300,24.92,23.1,2.78,0.49,0.28,113.26,117.58,None,29177,Donnie Jones,5,P,home,67,2018122201,2898,right
2018-12-23T03:30:18.400,25.17,22.96,2.74,0.57,0.28,114.15,117.99,None,29177,Donnie Jones,5,P,home,68,2018122201,2898,right
2018-12-23T03:30:18.500,25.41,22.83,2.7,0.62,0.28,114.15,118.69,None,29177,Donnie Jones,5,P,home,69,2018122201,2898,right
2018-12-23T03:30:18.600,25.64,22.7,2.66,0.66,0.27,114.15,119.28,None,29177,Donnie Jones,5,P,home,70,2018122201,2898,right
2018-12-23T03:30:18.700,25.88,22.57,2.65,0.6,0.27,115.82,118.38,None,29177,Donnie Jones,5,P,home,71,2018122201,2898,right
2018-12-23T03:30:18.800,26.12,22.43,2.66,0.49,0.27,118.17,119.73,None,29177,Donnie Jones,5,P,home,72,2018122201,2898,right
2018-12-23T03:30:18.900,26.35,22.29,2.7,0.39,0.28,119.65,121.15,punt_land,29177,Donnie Jones,5,P,home,73,2018122201,2898,right
2018-12-23T03:30:19.000,26.58,22.14,2.69,0.46,0.27,122.01,122.61,None,29177,Donnie Jones,5,P,home,74,2018122201,2898,right
2018-12-23T03:30:19.100,26.81,21.99,2.71,0.39,0.28,124.74,122.95,None,29177,Donnie Jones,5,P,home,75,2018122201,2898,right
2018-12-23T03:30:19.200,27.02,21.82,2.68,0.74,0.27,125.72,127,None,29177,Donnie Jones,5,P,home,76,2018122201,2898,right
2018-12-23T03:30:19.300,27.22,21.63,2.72,1.08,0.28,125.72,132.12,None,29177,Donnie Jones,5,P,home,77,2018122201,2898,right
2018-12-23T03:30:19.400,27.42,21.43,2.74,1.13,0.28,125.72,135.09,None,29177,Donnie Jones,5,P,home,78,2018122201,2898,right
2018-12-23T03:30:19.500,27.61,21.22,2.82,1.13,0.29,125.72,138.23,None,29177,Donnie Jones,5,P,home,79,2018122201,2898,right
2018-12-23T03:30:19.600,27.8,20.99,2.89,1.15,0.29,125.72,141.38,None,29177,Donnie Jones,5,P,home,80,2018122201,2898,right
2018-12-23T03:30:19.700,27.97,20.75,3.01,1.26,0.3,125.72,144.93,None,29177,Donnie Jones,5,P,home,81,2018122201,2898,right
2018-12-23T03:30:19.800,28.14,20.49,3.08,1.16,0.31,124.96,147.1,None,29177,Donnie Jones,5,P,home,82,2018122201,2898,right
2018-12-23T03:30:19.900,28.3,20.23,3.13,0.95,0.31,124.04,149.04,None,29177,Donnie Jones,5,P,home,83,2018122201,2898,right
2018-12-23T03:30:20.000,28.45,19.96,3.1,0.9,0.31,124.04,151.58,None,29177,Donnie Jones,5,P,home,84,2018122201,2898,right
2018-12-23T03:30:20.100,28.58,19.68,3.05,1.16,0.31,124.04,155.35,None,29177,Donnie Jones,5,P,home,85,2018122201,2898,right
2018-12-23T03:30:20.200,28.71,19.41,3.02,1.09,0.3,125.36,156.85,None,29177,Donnie Jones,5,P,home,86,2018122201,2898,right
2018-12-23T03:30:20.300,28.83,19.13,2.97,1.04,0.3,127.34,158.24,None,29177,Donnie Jones,5,P,home,87,2018122201,2898,right
2018-12-23T03:30:20.400,28.94,18.86,2.92,0.88,0.3,128.86,158.57,None,29177,Donnie Jones,5,P,home,88,2018122201,2898,right
2018-12-23T03:30:20.500,29.03,18.57,2.96,0.96,0.3,131.25,162.14,out_of_bounds,29177,Donnie Jones,5,P,home,89,2018122201,2898,right
2018-12-23T03:30:20.600,29.12,18.28,3.02,0.92,0.3,132.52,164.42,None,29177,Donnie Jones,5,P,home,90,2018122201,2898,right
2018-12-23T03:30:20.700,29.2,17.99,3.03,0.75,0.3,131.71,165.44,None,29177,Donnie Jones,5,P,home,91,2018122201,2898,right
2018-12-23T03:30:20.800,29.27,17.7,3.01,0.88,0.3,131.71,167.9,None,29177,Donnie Jones,5,P,home,92,2018122201,2898,right
2018-12-23T03:30:20.900,29.33,17.4,3.03,0.91,0.3,130.59,170.09,None,29177,Donnie Jones,5,P,home,93,2018122201,2898,right
2018-12-23T03:30:21.000,29.39,17.11,3.05,0.5,0.3,126.45,169.49,None,29177,Donnie Jones,5,P,home,94,2018122201,2898,right
2018-12-23T03:30:21.100,29.43,16.8,3.02,0.89,0.3,130.43,172.75,None,29177,Donnie Jones,5,P,home,95,2018122201,2898,right
2018-12-23T03:30:21.200,29.47,16.5,3.04,0.99,0.3,134.43,175.21,None,29177,Donnie Jones,5,P,home,96,2018122201,2898,right
2018-12-23T03:30:21.300,29.49,16.2,3.07,0.95,0.31,137.08,177.12,None,29177,Donnie Jones,5,P,home,97,2018122201,2898,right
2018-12-23T03:30:21.400,29.5,15.89,3.07,0.92,0.31,138.54,178.82,None,29177,Donnie Jones,5,P,home,98,2018122201,2898,right
2018-12-23T03:30:11.700,30.03,23.84,0,0,0,49.18,73.65,None,35755,Mike Windt,47,LS,home,1,2018122201,2898,right
2018-12-23T03:30:11.800,30.03,23.84,0,0,0,49.18,73.32,None,35755,Mike Windt,47,LS,home,2,2018122201,2898,right
2018-12-23T03:30:11.900,30.03,23.84,0,0,0,45.1,72.82,None,35755,Mike Windt,47,LS,home,3,2018122201,2898,right
2018-12-23T03:30:12.000,30.03,23.85,0,0,0,45.1,72.69,None,35755,Mike Windt,47,LS,home,4,2018122201,2898,right
2018-12-23T03:30:12.100,30.04,23.85,0.01,0.28,0.01,43.11,72.59,None,35755,Mike Windt,47,LS,home,5,2018122201,2898,right
2018-12-23T03:30:12.200,30.05,23.85,0.06,0.45,0.01,45.55,67.01,None,35755,Mike Windt,47,LS,home,6,2018122201,2898,right
2018-12-23T03:30:12.300,30.07,23.87,0.13,0.68,0.03,49.97,54.7,None,35755,Mike Windt,47,LS,home,7,2018122201,2898,right
2018-12-23T03:30:12.400,30.1,23.89,0.21,0.67,0.04,49.97,49.53,None,35755,Mike Windt,47,LS,home,8,2018122201,2898,right
2018-12-23T03:30:12.500,30.14,23.92,0.29,0.52,0.05,49.97,51.64,None,35755,Mike Windt,47,LS,home,9,2018122201,2898,right
2018-12-23T03:30:12.600,30.16,23.94,0.32,0.29,0.04,41.05,49.82,None,35755,Mike Windt,47,LS,home,10,2018122201,2898,right
2018-12-23T03:30:12.700,30.17,23.97,0.3,0.15,0.03,41.05,42.11,ball_snap,35755,Mike Windt,47,LS,home,11,2018122201,2898,right
2018-12-23T03:30:12.800,30.17,23.99,0.27,0.26,0.02,38.07,34.6,None,35755,Mike Windt,47,LS,home,12,2018122201,2898,right
2018-12-23T03:30:12.900,30.15,24.02,0.24,0.6,0.03,25.57,12.21,None,35755,Mike Windt,47,LS,home,13,2018122201,2898,right
2018-12-23T03:30:13.000,30.09,24.04,0.28,1.42,0.07,32.67,324.65,None,35755,Mike Windt,47,LS,home,14,2018122201,2898,right
2018-12-23T03:30:13.100,30.01,24.06,0.43,1.83,0.08,54.67,299.19,None,35755,Mike Windt,47,LS,home,15,2018122201,2898,right
2018-12-23T03:30:13.200,29.9,24.08,0.68,2.05,0.11,54.67,289.33,None,35755,Mike Windt,47,LS,home,16,2018122201,2898,right
2018-12-23T03:30:13.300,29.76,24.1,0.94,1.99,0.14,49.01,283.83,None,35755,Mike Windt,47,LS,home,17,2018122201,2898,right
2018-12-23T03:30:13.400,29.61,24.14,1.17,1.8,0.15,51.08,284.29,None,35755,Mike Windt,47,LS,home,18,2018122201,2898,right
2018-12-23T03:30:13.500,29.43,24.19,1.42,1.52,0.19,45.86,284.8,None,35755,Mike Windt,47,LS,home,19,2018122201,2898,right
2018-12-23T03:30:13.600,29.24,24.25,1.64,1.18,0.2,43.58,286.28,None,35755,Mike Windt,47,LS,home,20,2018122201,2898,right
2018-12-23T03:30:13.700,29.05,24.32,1.78,0.84,0.2,45.99,287.93,None,35755,Mike Windt,47,LS,home,21,2018122201,2898,right
2018-12-23T03:30:13.800,28.86,24.4,1.89,0.64,0.21,44.94,289.95,None,35755,Mike Windt,47,LS,home,22,2018122201,2898,right
2018-12-23T03:30:13.900,28.64,24.5,2.03,0.67,0.24,42.16,291.94,None,35755,Mike Windt,47,LS,home,23,2018122201,2898,right
2018-12-23T03:30:14.000,28.43,24.6,2.17,0.82,0.24,41.01,293.1,None,35755,Mike Windt,47,LS,home,24,2018122201,2898,right
2018-12-23T03:30:14.100,28.2,24.71,2.26,0.61,0.25,41.01,293.74,None,35755,Mike Windt,47,LS,home,25,2018122201,2898,right
2018-12-23T03:30:14.200,27.97,24.82,2.36,0.48,0.26,35.94,294.59,None,35755,Mike Windt,47,LS,home,26,2018122201,2898,right
2018-12-23T03:30:14.300,27.74,24.93,2.43,0.29,0.26,38.36,295.17,None,35755,Mike Windt,47,LS,home,27,2018122201,2898,right
2018-12-23T03:30:14.400,27.51,25.04,2.46,0.09,0.25,39.44,295.32,None,35755,Mike Windt,47,LS,home,28,2018122201,2898,right
2018-12-23T03:30:14.500,27.29,25.15,2.44,0.4,0.24,39.44,295.46,None,35755,Mike Windt,47,LS,home,29,2018122201,2898,right
2018-12-23T03:30:14.600,27.1,25.25,2.35,0.95,0.22,40.69,296.42,None,35755,Mike Windt,47,LS,home,30,2018122201,2898,right
2018-12-23T03:30:14.700,26.95,25.33,2.11,1.82,0.17,40.69,297.07,None,35755,Mike Windt,47,LS,home,31,2018122201,2898,right
2018-12-23T03:30:14.800,26.84,25.4,1.82,2.5,0.13,38.96,297.78,None,35755,Mike Windt,47,LS,home,32,2018122201,2898,right
2018-12-23T03:30:14.900,26.77,25.44,1.46,2.97,0.08,36.85,298.74,None,35755,Mike Windt,47,LS,home,33,2018122201,2898,right
2018-12-23T03:30:15.000,26.76,25.46,1.07,3.17,0.03,35.27,300.8,punt,35755,Mike Windt,47,LS,home,34,2018122201,2898,right
2018-12-23T03:30:15.100,26.8,25.47,0.57,3.98,0.04,37.64,312.46,None,35755,Mike Windt,47,LS,home,35,2018122201,2898,right
2018-12-23T03:30:15.200,26.89,25.47,0.25,4.5,0.09,40.35,13.69,None,35755,Mike Windt,47,LS,home,36,2018122201,2898,right
2018-12-23T03:30:15.300,27.03,25.45,0.55,3.98,0.15,42.5,79.58,None,35755,Mike Windt,47,LS,home,37,2018122201,2898,right
2018-12-23T03:30:15.400,27.24,25.41,1.06,3.73,0.21,44.6,93.47,None,35755,Mike Windt,47,LS,home,38,2018122201,2898,right
2018-12-23T03:30:15.500,27.47,25.38,1.5,3.42,0.23,49.11,96.19,None,35755,Mike Windt,47,LS,home,39,2018122201,2898,right
2018-12-23T03:30:15.600,27.73,25.34,1.9,3.03,0.27,53.38,97.1,None,35755,Mike Windt,47,LS,home,40,2018122201,2898,right
2018-12-23T03:30:15.700,28.04,25.3,2.29,2.58,0.31,58.81,97.62,None,35755,Mike Windt,47,LS,home,41,2018122201,2898,right
2018-12-23T03:30:15.800,28.39,25.25,2.71,2.53,0.35,66.18,98.05,None,35755,Mike Windt,47,LS,home,42,2018122201,2898,right
2018-12-23T03:30:15.900,28.74,25.2,3.02,2.46,0.36,70.58,98.08,None,35755,Mike Windt,47,LS,home,43,2018122201,2898,right
2018-12-23T03:30:16.000,29.12,25.14,3.32,2.23,0.38,74.74,98.03,None,35755,Mike Windt,47,LS,home,44,2018122201,2898,right
2018-12-23T03:30:16.100,29.55,25.08,3.66,2.17,0.43,79.3,97.8,None,35755,Mike Windt,47,LS,home,45,2018122201,2898,right
2018-12-23T03:30:16.200,30.01,25.03,4.04,2.39,0.47,87.79,97.41,None,35755,Mike Windt,47,LS,home,46,2018122201,2898,right
2018-12-23T03:30:16.300,30.5,24.97,4.35,2.39,0.49,92.94,97.09,None,35755,Mike Windt,47,LS,home,47,2018122201,2898,right
2018-12-23T03:30:16.400,31,24.92,4.64,2.19,0.51,96.58,96.75,None,35755,Mike Windt,47,LS,home,48,2018122201,2898,right
2018-12-23T03:30:16.500,31.55,24.86,4.95,1.64,0.55,99.54,96.68,None,35755,Mike Windt,47,LS,home,49,2018122201,2898,right
2018-12-23T03:30:16.600,32.14,24.79,5.29,1.41,0.59,101.97,96.45,None,35755,Mike Windt,47,LS,home,50,2018122201,2898,right
2018-12-23T03:30:16.700,32.71,24.73,5.46,0.82,0.57,104.94,96.28,None,35755,Mike Windt,47,LS,home,51,2018122201,2898,right
2018-12-23T03:30:16.800,33.28,24.68,5.58,0.22,0.58,106.84,96.13,None,35755,Mike Windt,47,LS,home,52,2018122201,2898,right
2018-12-23T03:30:16.900,33.89,24.61,5.76,0.2,0.61,106.84,96.24,None,35755,Mike Windt,47,LS,home,53,2018122201,2898,right
2018-12-23T03:30:17.000,34.5,24.54,5.95,0.45,0.62,105.2,96,None,35755,Mike Windt,47,LS,home,54,2018122201,2898,right
2018-12-23T03:30:17.100,35.12,24.48,6.02,0.24,0.61,101.82,96.01,None,35755,Mike Windt,47,LS,home,55,2018122201,2898,right
2018-12-23T03:30:17.200,35.73,24.42,6.09,0.45,0.62,101.82,95.9,None,35755,Mike Windt,47,LS,home,56,2018122201,2898,right
2018-12-23T03:30:17.300,36.36,24.36,6.17,0.58,0.63,101.82,95.56,None,35755,Mike Windt,47,LS,home,57,2018122201,2898,right
2018-12-23T03:30:17.400,36.99,24.31,6.26,0.53,0.64,101.82,95.38,None,35755,Mike Windt,47,LS,home,58,2018122201,2898,right
2018-12-23T03:30:17.500,37.61,24.25,6.27,0.85,0.62,98.47,95.45,None,35755,Mike Windt,47,LS,home,59,2018122201,2898,right
2018-12-23T03:30:17.600,38.25,24.19,6.35,0.81,0.64,97.01,95.41,None,35755,Mike Windt,47,LS,home,60,2018122201,2898,right
2018-12-23T03:30:17.700,38.89,24.12,6.39,0.78,0.65,103.36,95.65,None,35755,Mike Windt,47,LS,home,61,2018122201,2898,right
2018-12-23T03:30:17.800,39.51,24.04,6.35,1.07,0.62,100.69,96.14,None,35755,Mike Windt,47,LS,home,62,2018122201,2898,right
2018-12-23T03:30:17.900,40.12,23.96,6.31,1.26,0.61,100.69,97.01,None,35755,Mike Windt,47,LS,home,63,2018122201,2898,right
2018-12-23T03:30:18.000,40.74,23.84,6.32,1.51,0.63,100.07,98.35,None,35755,Mike Windt,47,LS,home,64,2018122201,2898,right
2018-12-23T03:30:18.100,41.36,23.69,6.37,1.63,0.64,105.26,99.9,None,35755,Mike Windt,47,LS,home,65,2018122201,2898,right
2018-12-23T03:30:18.200,41.97,23.53,6.4,1.75,0.64,106.37,101.67,None,35755,Mike Windt,47,LS,home,66,2018122201,2898,right
2018-12-23T03:30:18.300,42.58,23.35,6.37,1.89,0.63,108.88,103.44,None,35755,Mike Windt,47,LS,home,67,2018122201,2898,right
2018-12-23T03:30:18.400,43.18,23.14,6.38,1.92,0.64,118.17,105.47,None,35755,Mike Windt,47,LS,home,68,2018122201,2898,right
2018-12-23T03:30:18.500,43.78,22.89,6.42,1.96,0.65,122.89,107.64,None,35755,Mike Windt,47,LS,home,69,2018122201,2898,right
2018-12-23T03:30:18.600,44.37,22.65,6.43,1.92,0.64,121.26,109.47,None,35755,Mike Windt,47,LS,home,70,2018122201,2898,right
2018-12-23T03:30:18.700,44.94,22.39,6.34,2.02,0.62,121.26,111,None,35755,Mike Windt,47,LS,home,71,2018122201,2898,right
2018-12-23T03:30:18.800,45.49,22.12,6.29,2.15,0.62,123.43,112.51,None,35755,Mike Windt,47,LS,home,72,2018122201,2898,right
2018-12-23T03:30:18.900,46.08,21.84,6.37,1.76,0.65,123.43,113.73,punt_land,35755,Mike Windt,47,LS,home,73,2018122201,2898,right
2018-12-23T03:30:19.000,46.63,21.55,6.34,1.57,0.62,124.77,114.88,None,35755,Mike Windt,47,LS,home,74,2018122201,2898,right
2018-12-23T03:30:19.100,47.18,21.27,6.3,1.6,0.62,125.49,115.81,None,35755,Mike Windt,47,LS,home,75,2018122201,2898,right
2018-12-23T03:30:19.200,47.75,20.97,6.33,1.51,0.64,127.83,116.39,None,35755,Mike Windt,47,LS,home,76,2018122201,2898,right
2018-12-23T03:30:19.300,48.29,20.68,6.27,1.52,0.61,123.34,116.99,None,35755,Mike Windt,47,LS,home,77,2018122201,2898,right
2018-12-23T03:30:19.400,48.82,20.39,6.25,0.96,0.61,118.93,117.56,None,35755,Mike Windt,47,LS,home,78,2018122201,2898,right
2018-12-23T03:30:19.500,49.36,20.08,6.24,1.26,0.62,119.99,118.38,None,35755,Mike Windt,47,LS,home,79,2018122201,2898,right
2018-12-23T03:30:19.600,49.9,19.75,6.27,1.35,0.63,121.93,119.28,None,35755,Mike Windt,47,LS,home,80,2018122201,2898,right
2018-12-23T03:30:19.700,50.43,19.42,6.27,1.38,0.62,118.33,120.34,None,35755,Mike Windt,47,LS,home,81,2018122201,2898,right
