time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T21:30:29.500,87.2,26.14,0,0,0,4.85,102.29,None,29926,Dustin Colquitt,2,P,home,1,2018123004,227,right
2018-12-30T21:30:29.600,87.2,26.14,0,0,0,4.85,103.62,None,29926,Dustin Colquitt,2,P,home,2,2018123004,227,right
2018-12-30T21:30:29.700,87.19,26.14,0,0,0,4.85,106.4,None,29926,Dustin Colquitt,2,P,home,3,2018123004,227,right
2018-12-30T21:30:29.800,87.19,26.14,0,0,0,4.15,111.55,None,29926,Dustin Colquitt,2,P,home,4,2018123004,227,right
2018-12-30T21:30:29.900,87.19,26.14,0,0,0,4.15,115.73,None,29926,Dustin Colquitt,2,P,home,5,2018123004,227,right
2018-12-30T21:30:30.000,87.19,26.14,0,0,0,4.15,117.06,None,29926,Dustin Colquitt,2,P,home,6,2018123004,227,right
2018-12-30T21:30:30.100,87.19,26.14,0,0,0,4.15,123.03,None,29926,Dustin Colquitt,2,P,home,7,2018123004,227,right
2018-12-30T21:30:30.200,87.19,26.14,0,0,0,4.15,132.58,None,29926,Dustin Colquitt,2,P,home,8,2018123004,227,right
2018-12-30T21:30:30.300,87.19,26.14,0,0,0,4.15,133.87,None,29926,Dustin Colquitt,2,P,home,9,2018123004,227,right
2018-12-30T21:30:30.400,87.19,26.14,0,0,0.01,4.15,103.47,None,29926,Dustin Colquitt,2,P,home,10,2018123004,227,right
2018-12-30T21:30:30.500,87.19,26.14,0,0,0,5.27,104.76,ball_snap,29926,Dustin Colquitt,2,P,home,11,2018123004,227,right
2018-12-30T21:30:30.600,87.19,26.15,0,0,0,5.27,95.88,None,29926,Dustin Colquitt,2,P,home,12,2018123004,227,right
2018-12-30T21:30:30.700,87.18,26.14,0,0,0,5.27,120.68,None,29926,Dustin Colquitt,2,P,home,13,2018123004,227,right
2018-12-30T21:30:30.800,87.18,26.14,0,0.07,0,4.61,194.32,None,29926,Dustin Colquitt,2,P,home,14,2018123004,227,right
2018-12-30T21:30:30.900,87.18,26.14,0.03,0.31,0,4.61,206.14,None,29926,Dustin Colquitt,2,P,home,15,2018123004,227,right
2018-12-30T21:30:31.000,87.18,26.13,0.06,0.36,0,4.61,212.14,None,29926,Dustin Colquitt,2,P,home,16,2018123004,227,right
2018-12-30T21:30:31.100,87.17,26.13,0.09,0.33,0.01,4.61,218.85,None,29926,Dustin Colquitt,2,P,home,17,2018123004,227,right
2018-12-30T21:30:31.200,87.17,26.12,0.13,0.33,0.01,4.61,220.52,None,29926,Dustin Colquitt,2,P,home,18,2018123004,227,right
2018-12-30T21:30:31.300,87.16,26.11,0.17,0.29,0.02,5.19,221.48,None,29926,Dustin Colquitt,2,P,home,19,2018123004,227,right
2018-12-30T21:30:31.400,87.15,26.09,0.2,0.26,0.02,6.76,216.98,None,29926,Dustin Colquitt,2,P,home,20,2018123004,227,right
2018-12-30T21:30:31.500,87.13,26.07,0.26,0.32,0.03,7.84,213.27,None,29926,Dustin Colquitt,2,P,home,21,2018123004,227,right
2018-12-30T21:30:31.600,87.12,26.05,0.28,0.25,0.03,9.44,216.87,None,29926,Dustin Colquitt,2,P,home,22,2018123004,227,right
2018-12-30T21:30:31.700,87.1,26.03,0.28,0.13,0.03,11.2,219.41,None,29926,Dustin Colquitt,2,P,home,23,2018123004,227,right
2018-12-30T21:30:31.800,87.08,26.02,0.22,0.22,0.02,11.92,233.64,None,29926,Dustin Colquitt,2,P,home,24,2018123004,227,right
2018-12-30T21:30:31.900,87.06,26.02,0.21,0.45,0.02,11.92,256.44,None,29926,Dustin Colquitt,2,P,home,25,2018123004,227,right
2018-12-30T21:30:32.000,87.05,26.01,0.13,0.43,0.01,13.04,258.78,None,29926,Dustin Colquitt,2,P,home,26,2018123004,227,right
2018-12-30T21:30:32.100,87.04,26.01,0.13,0.41,0.01,14.66,274.88,extra_point_attempt,29926,Dustin Colquitt,2,P,home,27,2018123004,227,right
2018-12-30T21:30:32.200,87.03,26.01,0.12,0.32,0.01,14.66,283.96,None,29926,Dustin Colquitt,2,P,home,28,2018123004,227,right
2018-12-30T21:30:32.300,87.02,26.02,0.1,0.26,0.01,14.66,297.38,None,29926,Dustin Colquitt,2,P,home,29,2018123004,227,right
2018-12-30T21:30:32.400,87.01,26.02,0.11,0.13,0.01,14.66,297.18,None,29926,Dustin Colquitt,2,P,home,30,2018123004,227,right
2018-12-30T21:30:32.500,87,26.02,0.09,0.05,0.01,14.66,298.92,None,29926,Dustin Colquitt,2,P,home,31,2018123004,227,right
2018-12-30T21:30:32.600,87,26.03,0.07,0.09,0.01,16.24,311.95,None,29926,Dustin Colquitt,2,P,home,32,2018123004,227,right
2018-12-30T21:30:32.700,87,26.03,0.01,0.24,0,17.2,350.5,None,29926,Dustin Colquitt,2,P,home,33,2018123004,227,right
2018-12-30T21:30:32.800,87.01,26.03,0.07,0.39,0.01,17.2,105.41,None,29926,Dustin Colquitt,2,P,home,34,2018123004,227,right
2018-12-30T21:30:32.900,87.02,26.03,0.15,0.44,0.02,15.91,101.01,None,29926,Dustin Colquitt,2,P,home,35,2018123004,227,right
2018-12-30T21:30:33.000,87.04,26.02,0.2,0.4,0.02,15.91,98.73,None,29926,Dustin Colquitt,2,P,home,36,2018123004,227,right
2018-12-30T21:30:33.100,87.06,26.03,0.2,0.29,0.02,14.77,86.35,None,29926,Dustin Colquitt,2,P,home,37,2018123004,227,right
2018-12-30T21:30:33.200,87.08,26.03,0.21,0.2,0.02,14.77,83.01,None,29926,Dustin Colquitt,2,P,home,38,2018123004,227,right
2018-12-30T21:30:33.300,87.1,26.03,0.21,0.07,0.02,14.18,88.23,extra_point,29926,Dustin Colquitt,2,P,home,39,2018123004,227,right
2018-12-30T21:30:33.400,87.12,26.03,0.19,0.09,0.02,14.18,86.05,None,29926,Dustin Colquitt,2,P,home,40,2018123004,227,right
2018-12-30T21:30:33.500,87.14,26.03,0.17,0.23,0.02,12.35,100.23,None,29926,Dustin Colquitt,2,P,home,41,2018123004,227,right
2018-12-30T21:30:33.600,87.15,26.02,0.18,0.3,0.02,10.01,113.5,None,29926,Dustin Colquitt,2,P,home,42,2018123004,227,right
2018-12-30T21:30:33.700,87.16,26.01,0.19,0.46,0.02,10.01,137.22,None,29926,Dustin Colquitt,2,P,home,43,2018123004,227,right
2018-12-30T21:30:33.800,87.18,25.99,0.25,0.48,0.02,8.19,145.48,None,29926,Dustin Colquitt,2,P,home,44,2018123004,227,right
2018-12-30T21:30:33.900,87.19,25.97,0.28,0.49,0.03,7.52,157.93,None,29926,Dustin Colquitt,2,P,home,45,2018123004,227,right
2018-12-30T21:30:34.000,87.2,25.94,0.32,0.48,0.03,8.5,167.79,None,29926,Dustin Colquitt,2,P,home,46,2018123004,227,right
