time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T21:25:32.200,41.32,29.45,4.36,1.33,0.43,130.42,128.44,None,39470,Justin Tucker,9,K,home,1,2018123000,36,right
2018-12-30T21:25:32.300,41.68,29.17,4.59,1.24,0.45,128.59,127.81,None,39470,Justin Tucker,9,K,home,2,2018123000,36,right
2018-12-30T21:25:32.400,42.05,28.88,4.74,0.99,0.47,124.47,128.15,None,39470,Justin Tucker,9,K,home,3,2018123000,36,right
2018-12-30T21:25:32.500,42.43,28.59,4.87,0.71,0.48,126.02,127.35,None,39470,Justin Tucker,9,K,home,4,2018123000,36,right
2018-12-30T21:25:32.600,42.84,28.31,4.96,0.79,0.5,131.71,124.75,None,39470,Justin Tucker,9,K,home,5,2018123000,36,right
2018-12-30T21:25:32.700,43.26,28.05,4.98,1.07,0.5,136.68,122.28,None,39470,Justin Tucker,9,K,home,6,2018123000,36,right
2018-12-30T21:25:32.800,43.69,27.8,4.91,1.48,0.49,136.68,119.75,None,39470,Justin Tucker,9,K,home,7,2018123000,36,right
2018-12-30T21:25:32.900,44.11,27.58,4.78,2.01,0.48,130.36,116.5,None,39470,Justin Tucker,9,K,home,8,2018123000,36,right
2018-12-30T21:25:33.000,44.54,27.38,4.62,2.46,0.47,124.53,113.65,None,39470,Justin Tucker,9,K,home,9,2018123000,36,right
2018-12-30T21:25:33.100,44.96,27.21,4.48,2.52,0.46,116.48,110.83,kickoff,39470,Justin Tucker,9,K,home,10,2018123000,36,right
2018-12-30T21:25:33.200,45.38,27.07,4.32,2.55,0.44,108.43,107.68,None,39470,Justin Tucker,9,K,home,11,2018123000,36,right
2018-12-30T21:25:33.300,45.78,26.95,4.15,2.46,0.42,98.21,105.18,None,39470,Justin Tucker,9,K,home,12,2018123000,36,right
2018-12-30T21:25:33.400,46.17,26.85,3.96,2.35,0.4,91.5,102.87,None,39470,Justin Tucker,9,K,home,13,2018123000,36,right
2018-12-30T21:25:33.500,46.55,26.78,3.78,2.27,0.38,86.09,100.24,None,39470,Justin Tucker,9,K,home,14,2018123000,36,right
2018-12-30T21:25:33.600,46.92,26.71,3.67,1.91,0.38,81.28,99.19,None,39470,Justin Tucker,9,K,home,15,2018123000,36,right
2018-12-30T21:25:33.700,47.28,26.65,3.56,1.65,0.36,76.2,98.36,None,39470,Justin Tucker,9,K,home,16,2018123000,36,right
2018-12-30T21:25:33.800,47.63,26.59,3.46,1.37,0.35,71.64,98.8,None,39470,Justin Tucker,9,K,home,17,2018123000,36,right
2018-12-30T21:25:33.900,47.97,26.53,3.37,1.21,0.34,68.81,98.92,None,39470,Justin Tucker,9,K,home,18,2018123000,36,right
2018-12-30T21:25:34.000,48.3,26.48,3.28,1.12,0.34,66.88,98.98,None,39470,Justin Tucker,9,K,home,19,2018123000,36,right
2018-12-30T21:25:34.100,48.62,26.43,3.21,0.99,0.33,64.76,99.66,None,39470,Justin Tucker,9,K,home,20,2018123000,36,right
2018-12-30T21:25:34.200,48.95,26.37,3.19,0.83,0.33,64.76,100.51,None,39470,Justin Tucker,9,K,home,21,2018123000,36,right
2018-12-30T21:25:34.300,49.27,26.31,3.23,0.61,0.33,67.38,101.22,None,39470,Justin Tucker,9,K,home,22,2018123000,36,right
2018-12-30T21:25:34.400,49.59,26.25,3.24,0.5,0.33,68.33,101.62,None,39470,Justin Tucker,9,K,home,23,2018123000,36,right
2018-12-30T21:25:34.500,49.91,26.18,3.27,0.33,0.33,68.33,101.6,None,39470,Justin Tucker,9,K,home,24,2018123000,36,right
