time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T21:40:51.000,55.53,30.26,0.06,0.05,0.01,110.81,119.5,None,29926,Dustin Colquitt,2,P,home,1,2018123004,465,right
2018-12-30T21:40:51.100,55.54,30.25,0.06,0.05,0.01,110.81,122.54,None,29926,Dustin Colquitt,2,P,home,2,2018123004,465,right
2018-12-30T21:40:51.200,55.54,30.25,0.05,0.05,0,110.81,122.11,None,29926,Dustin Colquitt,2,P,home,3,2018123004,465,right
2018-12-30T21:40:51.300,55.54,30.25,0.05,0.04,0.01,110.81,121.73,None,29926,Dustin Colquitt,2,P,home,4,2018123004,465,right
2018-12-30T21:40:51.400,55.55,30.25,0.04,0.04,0.01,110.81,121.19,None,29926,Dustin Colquitt,2,P,home,5,2018123004,465,right
2018-12-30T21:40:51.500,55.55,30.25,0.04,0.04,0,110.81,120.04,None,29926,Dustin Colquitt,2,P,home,6,2018123004,465,right
2018-12-30T21:40:51.600,55.56,30.25,0.04,0.04,0.01,110.81,119.44,None,29926,Dustin Colquitt,2,P,home,7,2018123004,465,right
2018-12-30T21:40:51.700,55.57,30.25,0.03,0.04,0.01,110.81,118.12,None,29926,Dustin Colquitt,2,P,home,8,2018123004,465,right
2018-12-30T21:40:51.800,55.58,30.25,0.03,0.04,0.01,110.81,114.33,line_set,29926,Dustin Colquitt,2,P,home,9,2018123004,465,right
2018-12-30T21:40:51.900,55.6,30.24,0.03,0.04,0.02,110.81,112.27,ball_snap,29926,Dustin Colquitt,2,P,home,10,2018123004,465,right
2018-12-30T21:40:52.000,55.61,30.24,0.03,0.04,0.02,109.99,111.43,None,29926,Dustin Colquitt,2,P,home,11,2018123004,465,right
2018-12-30T21:40:52.100,55.63,30.23,0.05,0.31,0.02,109.99,109.51,None,29926,Dustin Colquitt,2,P,home,12,2018123004,465,right
2018-12-30T21:40:52.200,55.65,30.23,0.12,0.81,0.02,109.99,110.17,None,29926,Dustin Colquitt,2,P,home,13,2018123004,465,right
2018-12-30T21:40:52.300,55.67,30.21,0.26,1.27,0.03,108.67,118.22,None,29926,Dustin Colquitt,2,P,home,14,2018123004,465,right
2018-12-30T21:40:52.400,55.71,30.18,0.5,1.72,0.05,106.19,123.28,None,29926,Dustin Colquitt,2,P,home,15,2018123004,465,right
2018-12-30T21:40:52.500,55.76,30.14,0.75,1.96,0.07,106.19,125.49,None,29926,Dustin Colquitt,2,P,home,16,2018123004,465,right
2018-12-30T21:40:52.600,55.84,30.08,1.02,2.14,0.09,105.34,126.9,None,29926,Dustin Colquitt,2,P,home,17,2018123004,465,right
2018-12-30T21:40:52.700,55.94,30.02,1.27,2.01,0.12,106.05,124.06,None,29926,Dustin Colquitt,2,P,home,18,2018123004,465,right
2018-12-30T21:40:52.800,56.07,29.95,1.52,1.88,0.15,103.7,121.55,None,29926,Dustin Colquitt,2,P,home,19,2018123004,465,right
2018-12-30T21:40:52.900,56.22,29.86,1.75,1.72,0.17,102.49,119.99,None,29926,Dustin Colquitt,2,P,home,20,2018123004,465,right
2018-12-30T21:40:53.000,56.39,29.77,1.95,1.53,0.19,101.41,117.66,None,29926,Dustin Colquitt,2,P,home,21,2018123004,465,right
2018-12-30T21:40:53.100,56.58,29.67,2.16,1.4,0.21,102.38,116.7,None,29926,Dustin Colquitt,2,P,home,22,2018123004,465,right
2018-12-30T21:40:53.200,56.78,29.57,2.27,1.06,0.22,102.97,116.61,None,29926,Dustin Colquitt,2,P,home,23,2018123004,465,right
2018-12-30T21:40:53.300,56.98,29.47,2.33,0.68,0.23,105.89,115.57,None,29926,Dustin Colquitt,2,P,home,24,2018123004,465,right
2018-12-30T21:40:53.400,57.2,29.37,2.4,0.49,0.24,107.46,114.16,None,29926,Dustin Colquitt,2,P,home,25,2018123004,465,right
2018-12-30T21:40:53.500,57.42,29.29,2.42,0.55,0.24,108.89,111.41,None,29926,Dustin Colquitt,2,P,home,26,2018123004,465,right
2018-12-30T21:40:53.600,57.64,29.2,2.39,0.53,0.24,110.13,110.7,None,29926,Dustin Colquitt,2,P,home,27,2018123004,465,right
2018-12-30T21:40:53.700,57.87,29.12,2.33,0.8,0.23,111.66,108.22,None,29926,Dustin Colquitt,2,P,home,28,2018123004,465,right
2018-12-30T21:40:53.800,58.09,29.06,2.24,1.05,0.23,114.72,106.16,None,29926,Dustin Colquitt,2,P,home,29,2018123004,465,right
2018-12-30T21:40:53.900,58.3,29,2.08,1.35,0.22,122.35,104.18,punt,29926,Dustin Colquitt,2,P,home,30,2018123004,465,right
2018-12-30T21:40:54.000,58.49,28.96,1.92,1.62,0.2,127.15,100.85,None,29926,Dustin Colquitt,2,P,home,31,2018123004,465,right
2018-12-30T21:40:54.100,58.67,28.93,1.75,1.75,0.18,131.65,98.15,None,29926,Dustin Colquitt,2,P,home,32,2018123004,465,right
2018-12-30T21:40:54.200,58.84,28.91,1.52,1.93,0.16,135.67,95.37,None,29926,Dustin Colquitt,2,P,home,33,2018123004,465,right
2018-12-30T21:40:54.300,58.98,28.91,1.3,2.15,0.14,141.46,88.66,None,29926,Dustin Colquitt,2,P,home,34,2018123004,465,right
2018-12-30T21:40:54.400,59.1,28.92,1.04,2.44,0.12,145.78,80.4,None,29926,Dustin Colquitt,2,P,home,35,2018123004,465,right
2018-12-30T21:40:54.500,59.18,28.94,0.79,2.61,0.09,149.68,67.92,None,29926,Dustin Colquitt,2,P,home,36,2018123004,465,right
2018-12-30T21:40:54.600,59.24,28.98,0.58,2.6,0.07,152.4,47.83,None,29926,Dustin Colquitt,2,P,home,37,2018123004,465,right
2018-12-30T21:40:54.700,59.27,29.02,0.48,2.56,0.05,153.18,15.64,None,29926,Dustin Colquitt,2,P,home,38,2018123004,465,right
2018-12-30T21:40:54.800,59.27,29.07,0.5,2.25,0.05,149.55,348.44,None,29926,Dustin Colquitt,2,P,home,39,2018123004,465,right
2018-12-30T21:40:54.900,59.25,29.12,0.57,1.9,0.05,146.7,329.5,None,29926,Dustin Colquitt,2,P,home,40,2018123004,465,right
2018-12-30T21:40:55.000,59.22,29.17,0.67,1.56,0.06,144.16,316.43,None,29926,Dustin Colquitt,2,P,home,41,2018123004,465,right
2018-12-30T21:40:55.100,59.16,29.21,0.71,1.21,0.07,139.5,305.39,None,29926,Dustin Colquitt,2,P,home,42,2018123004,465,right
2018-12-30T21:40:55.200,59.1,29.25,0.74,0.81,0.07,138.2,301.7,None,29926,Dustin Colquitt,2,P,home,43,2018123004,465,right
2018-12-30T21:40:55.300,59.06,29.29,0.66,0.32,0.06,135.46,305.96,None,29926,Dustin Colquitt,2,P,home,44,2018123004,465,right
2018-12-30T21:40:55.400,59.01,29.33,0.56,0.52,0.06,132.63,303.28,None,29926,Dustin Colquitt,2,P,home,45,2018123004,465,right
2018-12-30T21:40:55.500,58.98,29.35,0.4,0.87,0.04,129.45,304.16,None,29926,Dustin Colquitt,2,P,home,46,2018123004,465,right
2018-12-30T21:40:55.600,58.96,29.36,0.22,1.25,0.03,128.05,287.43,None,29926,Dustin Colquitt,2,P,home,47,2018123004,465,right
2018-12-30T21:40:55.700,58.94,29.35,0.16,1.46,0.02,128.05,226.05,None,29926,Dustin Colquitt,2,P,home,48,2018123004,465,right
2018-12-30T21:40:55.800,58.93,29.33,0.27,1.59,0.02,126.87,183.17,None,29926,Dustin Colquitt,2,P,home,49,2018123004,465,right
2018-12-30T21:40:55.900,58.94,29.29,0.49,1.69,0.04,126.19,166.04,None,29926,Dustin Colquitt,2,P,home,50,2018123004,465,right
2018-12-30T21:40:56.000,58.96,29.24,0.68,1.62,0.06,126.84,159.72,None,29926,Dustin Colquitt,2,P,home,51,2018123004,465,right
2018-12-30T21:40:56.100,58.99,29.16,0.91,1.6,0.08,128,155.5,None,29926,Dustin Colquitt,2,P,home,52,2018123004,465,right
2018-12-30T21:40:56.200,59.04,29.07,1.12,1.53,0.11,131.88,152.67,None,29926,Dustin Colquitt,2,P,home,53,2018123004,465,right
2018-12-30T21:40:56.300,59.1,28.96,1.3,1.38,0.12,134.69,150.47,None,29926,Dustin Colquitt,2,P,home,54,2018123004,465,right
2018-12-30T21:40:56.400,59.16,28.84,1.43,1.12,0.14,135.85,151.2,None,29926,Dustin Colquitt,2,P,home,55,2018123004,465,right
2018-12-30T21:40:56.500,59.24,28.7,1.62,1.08,0.16,139.16,149.66,None,29926,Dustin Colquitt,2,P,home,56,2018123004,465,right
2018-12-30T21:40:56.600,59.34,28.55,1.81,1.09,0.18,143.61,146.54,None,29926,Dustin Colquitt,2,P,home,57,2018123004,465,right
2018-12-30T21:40:56.700,59.45,28.39,1.97,1.04,0.19,142.07,146.84,None,29926,Dustin Colquitt,2,P,home,58,2018123004,465,right
2018-12-30T21:40:56.800,59.56,28.21,2.13,0.96,0.21,142.07,147.56,None,29926,Dustin Colquitt,2,P,home,59,2018123004,465,right
2018-12-30T21:40:56.900,59.68,28.02,2.27,0.88,0.22,142.07,147.26,None,29926,Dustin Colquitt,2,P,home,60,2018123004,465,right
2018-12-30T21:40:57.000,59.81,27.82,2.42,0.96,0.24,142.66,146.73,None,29926,Dustin Colquitt,2,P,home,61,2018123004,465,right
