time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
2018-12-30T22:46:23.700,22.5,30.88,0.01,0.01,0,253.25,10.51,None,35955,Frank Zombo,51,OLB,home,1,2018123004,2174,right
2018-12-30T22:46:23.800,22.5,30.88,0.01,0.01,0.01,251.66,13.31,None,35955,Frank Zombo,51,OLB,home,2,2018123004,2174,right
2018-12-30T22:46:23.900,22.5,30.88,0.01,0.01,0,250.47,13.72,None,35955,Frank Zombo,51,OLB,home,3,2018123004,2174,right
2018-12-30T22:46:24.000,22.5,30.88,0.01,0.01,0,249.51,13.19,None,35955,Frank Zombo,51,OLB,home,4,2018123004,2174,right
2018-12-30T22:46:24.100,22.5,30.88,0,0.01,0,249.51,14.47,None,35955,Frank Zombo,51,OLB,home,5,2018123004,2174,right
2018-12-30T22:46:24.200,22.5,30.87,0,0,0.01,249.51,17.77,None,35955,Frank Zombo,51,OLB,home,6,2018123004,2174,right
2018-12-30T22:46:24.300,22.5,30.86,0,0,0,249.51,19.68,None,35955,Frank Zombo,51,OLB,home,7,2018123004,2174,right
2018-12-30T22:46:24.400,22.5,30.87,0,0,0,250.11,20.13,None,35955,Frank Zombo,51,OLB,home,8,2018123004,2174,right
2018-12-30T22:46:24.500,22.49,30.87,0,0.04,0.01,250.11,6.74,None,35955,Frank Zombo,51,OLB,home,9,2018123004,2174,right
2018-12-30T22:46:24.600,22.48,30.87,0.09,1.06,0.01,252.02,267.54,None,35955,Frank Zombo,51,OLB,home,10,2018123004,2174,right
2018-12-30T22:46:24.700,22.46,30.87,0.28,1.98,0.02,250.61,263.85,ball_snap,35955,Frank Zombo,51,OLB,home,11,2018123004,2174,right
2018-12-30T22:46:24.800,22.41,30.86,0.61,2.82,0.05,247.62,262.48,None,35955,Frank Zombo,51,OLB,home,12,2018123004,2174,right
2018-12-30T22:46:24.900,22.31,30.85,1.12,3.68,0.1,247.62,264.15,None,35955,Frank Zombo,51,OLB,home,13,2018123004,2174,right
2018-12-30T22:46:25.000,22.14,30.84,1.77,4.61,0.17,249.62,264.65,None,35955,Frank Zombo,51,OLB,home,14,2018123004,2174,right
2018-12-30T22:46:25.100,21.93,30.82,2.29,4.72,0.21,248.9,265.24,None,35955,Frank Zombo,51,OLB,home,15,2018123004,2174,right
2018-12-30T22:46:25.200,21.68,30.8,2.79,4.37,0.26,248.12,265.37,None,35955,Frank Zombo,51,OLB,home,16,2018123004,2174,right
